Infertility,Leukopenia,Multiple Myeloma,Neutropenia,Obesity,Hypertension,Autism Spectrum Disorder,Dementia,Diabetes Mellitus,Hepatitis,Hyperglycemia,Hyperinsulinism,Schizophrenia,Adenocarcinoma,Cleft Lip,Adenoma,Agranulocytosis,Astrocytoma,Atherosclerosis,Carcinoma,Coronary Artery Disease,Endometriosis,Glomerulonephritis,Hypersensitivity,Myocardial Infarction,Nephritis,Neuroblastoma,Osteoporosis,Osteosarcoma,Pericarditis,Polycystic Ovary Syndrome,Pre-Eclampsia,Prostatitis,Sarcoma,Tuberculosis,Uremia,Vasculitis,Arthritis,Hypoglycemia,Urticaria,Intellectual Disability,Blindness,Melanoma,Alopecia,Arteriosclerosis,Leukemia,Lymphoma,Medulloblastoma,Panic Disorder,Rhabdomyosarcoma,Germinoma,Osteoarthritis,Bipolar Disorder,Pheochromocytoma,Syndrome,Aortic Aneurysm,Heroin Dependence,Polycythemia,Fibrosarcoma,Glaucoma,Hepatoblastoma,Hyperhomocysteinemia,Meningioma,Psoriasis,Retinal Degeneration,Retinoblastoma,Choriocarcinoma,Hepatitis C,Lymphadenitis,Retinitis Pigmentosa,Teratoma,Adrenocortical Carcinoma,Burkitt Lymphoma,Leiomyosarcoma,Hepatitis B,Insulinoma,Intracranial Aneurysm,Malaria,Multiple Sclerosis,Myopia,Narcolepsy,Periodontitis,Polycythemia Vera,Amyloidosis,Down Syndrome,Acquired Immunodeficiency Syndrome,Herpes Zoster,Hypotrichosis,Seasonal Affective Disorder,Pseudohypoparathyroidism,Agnosia,Blepharophimosis,Multiple System Atrophy,Prader-Willi Syndrome,Seminoma
Heroin Dependence,0.4803844614152613,0.4289959891251273,0.48223702942904795,0.40062884596871273,0.38665444666985005,0.41290836137290227,0.4764561216420823,0.40786244847753844,0.4361494439392993,0.38514327067866255,0.4037959217036243,0.48734795399126657,0.3983018436366556,0.4796512894563343,0.418146308960631,0.5020747682745758,0.4852496834978926,0.39843893827771826,0.4472135954999579,0.4251654261451285,0.4263909507379228,0.5129203138131183,0.44339322783765145,0.4075646772096011,0.46875012378687214,0.4282902516781575,0.4086905964337438,0.43818278570294933,0.4221158824088694,0.45907808504876685,0.4075557568177078,0.42404777297076807,0.41739935579996074,0.442807442770048,0.47295450247408827,0.477260702109212,0.5061710682435312,0.4721367053184103,0.4633433941408871,0.49588470368046517,0.4804544249270272,0.45479402682709785,0.48619526569665056,0.48304589153964833,0.47872245347110715,0.45421997916613527,0.4747102213336924,0.48019603839902497,0.48623817909262673,0.3347193406976015,0.46070323934988194,0.4746021879064203,0.48751780594262495,0.49492762127088996,0.6015108780921784,1.0000000000000004,0.57186276940104,0.4666666666666663,0.4490731195102491,0.5116817192534648,0.5087055749715825,0.45318032324054547,0.4990361079491518,0.5214784140753251,0.34921514788478913,0.3626456117321166,0.5056173713759857,0.4767969168332273,0.3820465887291705,0.5199999999999996,0.4974683381630908,0.47620547407952735,0.4886628930069777,0.4041451884327381,0.4216370213557839,0.47370647493761864,0.4472135954999579,0.442807442770048,0.4634811914358717,0.553010041337502,0.44946657497549514,0.41039134083406165,0.45873490213598356,0.3849001794597505,0.30450009279704654,0.38005847503304596,0.38103173776627225,0.21081851067789195,0.28603877677367767,0.09938079899999065,0.24343224778007386,0.29814239699997197,0.29814239699997197,0.26352313834736496
Polycythemia,0.5910513085525231,0.5655261442407595,0.5897220501395091,0.5231143743471867,0.4958297853898394,0.546636313642052,0.6048433257533533,0.5251628689786951,0.561585147486895,0.509878988664247,0.5199268172771008,0.6098319575126303,0.5272992070164055,0.6035617173410581,0.5384043470692549,0.6373652448276492,0.5959862166454512,0.5225540456520318,0.5657385085532537,0.5500707117016003,0.5490201312524423,0.6285429238697575,0.5789532463875221,0.5272992070164055,0.5950608480827334,0.5436985452510502,0.5336408693639428,0.5562567492658536,0.5486189943693167,0.6222294010186336,0.5448295257174027,0.5747497002625552,0.5579886659703324,0.6330627263346797,0.6206903527516994,0.6263416713385032,0.610874197304151,0.5857381694860176,0.6080770417662593,0.6101223635294862,0.592492765264162,0.5884036156999846,0.6204130760327234,0.6457464030007577,0.619154809261145,0.5987777973840658,0.6403202402001752,0.6151892957735371,0.6381234248190318,0.3322052985133746,0.5958496916478636,0.5635627234455746,0.6062212656885047,0.6195528046412254,0.662210714253648,0.57186276940104,0.9999999999999996,0.6030552840956421,0.5942669039692128,0.6317753153930978,0.6368001141277334,0.5605589301994165,0.6549190170692248,0.5564760532145032,0.472025607385538,0.5060554887870523,0.6287278107452714,0.6233325040997821,0.4906997460629473,0.6550428085866455,0.6317753153930978,0.5673420441896949,0.5988173899253456,0.49524768577982303,0.43839729948095285,0.6221514181229417,0.7701406066778024,0.5870218007830665,0.548374422827195,0.5961318900824129,0.6075330189350776,0.42670459765013197,0.5580547118563394,0.3001501125938321,0.388559602598711,0.4331627149581755,0.42447635997800887,0.24659848095803594,0.44611343738694875,0.07749842582921285,0.14237369936287486,0.11624763874381928,0.11624763874381928,0.20549873413169661
Fibrosarcoma,0.7878305167210283,0.7538072380341531,0.8022670580501459,0.6708203932499389,0.6444240777830849,0.6798584182604982,0.7313047448459861,0.6829324718693651,0.6876960999787077,0.671761518625575,0.6930264888773825,0.7344220329914901,0.6780394175396096,0.7260176335861807,0.7234903578295551,0.7636206940734251,0.7569895062567139,0.6465577316597514,0.6857275130999368,0.6899275324264122,0.6901583760781247,0.7840353368286253,0.7547996343654881,0.6891548178271443,0.7848839282012767,0.7051848795072918,0.6957244571848858,0.721473051808575,0.7055365463119668,0.727966677720187,0.6812003363953116,0.6905920874095365,0.6976532089799358,0.6199304198780679,0.8582393898554187,0.7193832046426674,0.7954116786684053,0.7661491081757855,0.8136762043449717,0.7405211574961624,0.7977778125532513,0.7131997238879506,0.7160330276623396,0.731469492902897,0.7636206940734251,0.7981293919633504,0.7698003589195026,0.8026133784669427,0.74714647031306,0.3286335345030998,0.7213938528356696,0.7830936100455932,0.7273238618387285,0.742391431906337,0.6581236666185019,0.4666666666666663,0.6030552840956421,1.0000000000000007,0.8246615467370046,0.7845786361886464,0.7228973960122477,0.8344768710705213,0.7668115805072314,0.6587095756740959,0.5587442366156629,0.5038865341962038,0.6969320524371708,0.6899531855351411,0.48542390097353444,0.7440000000000004,0.8101627221513197,0.8809801270471243,0.8041995039200537,0.6350852961085878,0.3583914681524164,0.7180392883264946,0.5478366544874487,0.6907796107212757,0.7959090804657368,0.6538530488755169,0.7551038459588296,0.3488326397089524,0.6165397084707622,0.3233161507461904,0.36540011135645595,0.4209878492673739,0.4572380853195265,0.2529822128134703,0.4004542874831489,0.17888543819998318,0.21908902300206645,0.17888543819998318,0.17888543819998318,0.2529822128134703
Glaucoma,0.7713901315435252,0.7443317364987967,0.8053872662568307,0.6618314236520744,0.6314040674128675,0.6821169553692491,0.7395994635493632,0.6737812008454133,0.6956655929999362,0.6581891797879184,0.6900655593423549,0.7495663486194276,0.6636595629116008,0.7343130710225091,0.7145896010104958,0.7507664795050896,0.7205973117152276,0.643254333651457,0.6755244875897041,0.6804852857260282,0.6922452887690945,0.7403744744493197,0.7514207701705463,0.680676474781129,0.7877176580059643,0.6953288019758286,0.6984302957695786,0.7113893212265275,0.6954669240332287,0.7362843848272921,0.6833626147784468,0.6986498556466665,0.6876960999787077,0.6327138353044142,0.8406168726280143,0.7128324356402528,0.8044335210322542,0.7753766704007349,0.8096934285739664,0.7490431054154955,0.7868595427869636,0.7025879359142946,0.7172648495980144,0.7535958771329279,0.7579166364527571,0.7947194142390267,0.7306770072260997,0.8121624487362463,0.755290761906366,0.37267799624996495,0.7156264473321348,0.7926362667131103,0.750390523327686,0.7497242919866696,0.6175257307748512,0.4490731195102491,0.5942669039692128,0.8246615467370046,0.9999999999999989,0.722422272216146,0.7869910029407443,0.8325454150566611,0.7826237921249264,0.6218706970438524,0.541752651086591,0.5259651549887074,0.7029350233548082,0.7127680885692029,0.426623458986465,0.6858571279792909,0.7311261550139309,0.8667448985486483,0.7523841248624472,0.577470537969014,0.3442651863295482,0.7099443492422349,0.5477225575051663,0.6959852188348559,0.8221083073205858,0.607574543078316,0.6972770512466951,0.3350831266333563,0.6067798762169181,0.32998316455372206,0.33903175181040507,0.3938631807216881,0.43333333333333324,0.25819888974716104,0.3697869984767234,0.15214515486254612,0.22360679774997896,0.18257418583505536,0.18257418583505536,0.25819888974716104
Hepatoblastoma,0.7374118413588323,0.6990329274915852,0.7710996009560586,0.64954638892356,0.6045233700886911,0.6633135844788702,0.7583123825395481,0.6612743521887996,0.7006490497453713,0.6301681627608618,0.6486749731408012,0.7683984340444294,0.6516981085674753,0.7460477618788068,0.6779477507925247,0.7916181089011375,0.7836760195081103,0.6255222574770055,0.6992058987801001,0.6798418006783502,0.6786302516861593,0.8123512676559514,0.7188810114726484,0.6516981085674753,0.7390753528892853,0.700764888226737,0.6565379871744702,0.7169509687480634,0.6942502942558828,0.7410594513663734,0.6640968704283955,0.6845123307453659,0.6928494815184628,0.689170107245042,0.7820801930850146,0.7892009487274371,0.7091625114297491,0.7274964328579274,0.737274486003416,0.7541572149218486,0.7432364419080796,0.7139959452197259,0.7632937721594372,0.772392975816655,0.7916181089011375,0.7470516209753609,0.8041977410649723,0.7458978726096728,0.7964608134665518,0.36978699847672347,0.7258864629022864,0.7243963825081925,0.7921848383943082,0.816383249456444,0.6110380328529715,0.5116817192534648,0.6317753153930978,0.7845786361886464,0.722422272216146,0.9999999999999972,0.7877359070383536,0.6396802398001754,0.8018539124863674,0.7197414361955891,0.5062798539006187,0.5493526877688572,0.7691531958299731,0.7803396747859559,0.5462115958472653,0.8101627221513197,0.8363636363636345,0.7614551115466377,0.8483495563132986,0.5908391567007971,0.4045199174779453,0.749485943771461,0.5720775535473556,0.7363735392481271,0.6133315160574588,0.6449940433967716,0.7091168086438178,0.3937307753338265,0.633760911197578,0.36927447293799814,0.4072231832829939,0.4487745552040593,0.4874174366759539,0.23596995186213476,0.3862299233863274,0.19069251784911845,0.23354968324845693,0.19069251784911848,0.19069251784911848,0.23596995186213476
Hyperhomocysteinemia,0.7266918595431092,0.7568406798195458,0.7592785544700408,0.6959705453537542,0.641841205354069,0.7173024617110717,0.7676225253808729,0.7085367255816569,0.7515664644844343,0.6690690768544675,0.7014723744122005,0.7715153112173779,0.6919280878563024,0.7814754073652701,0.726401799604109,0.780761399755715,0.7673437900983636,0.6764351969300223,0.7423685817106704,0.7218091183694916,0.7347507690021449,0.7871904213541644,0.7578370697136263,0.6919280878563024,0.7420732859855086,0.7380236171336296,0.7099753803128699,0.7059600270859748,0.6841577650712807,0.8033272812353432,0.7190155243253714,0.6933711412430793,0.6765133043008529,0.6935594191788399,0.799150843519118,0.7643525720800067,0.7477917452085054,0.7369115343060385,0.769295118668362,0.7766931488613119,0.7673332326702215,0.7658833026320778,0.7921372290065434,0.7829120186065915,0.8018630592085721,0.7492214408319983,0.7728981596002799,0.757630381562416,0.7930189999871033,0.38494867693105267,0.7987572825839776,0.7667512295824531,0.8175633175637268,0.8238398751377777,0.6607720622952051,0.5087055749715825,0.6368001141277334,0.7228973960122477,0.7869910029407443,0.7877359070383536,0.9999999999999993,0.630729674276921,0.8212238441195809,0.6861613414861172,0.5189182599442234,0.6093967160092131,0.8973093118230226,0.7941047417379512,0.5144538430201885,0.8594446819256716,0.7791735602227193,0.7570261859257518,0.7822033656685198,0.6260475092762273,0.3810003810005714,0.7584771688127432,0.550041237456998,0.6757758443281003,0.616182706003947,0.6956773489817882,0.7039894693960479,0.35023639845788995,0.6300747058066692,0.3478041718201263,0.45025020852642206,0.45790546988962566,0.49186937683796433,0.254000254000381,0.3829197905337419,0.1496710850223124,0.21997067253202998,0.1796053020267749,0.1796053020267749,0.22225022225033336
Meningioma,0.6756231274259074,0.6464456413247306,0.7013500494702274,0.5700048799675425,0.5498414147691583,0.5874758728190443,0.6233471861880551,0.5802966719122946,0.5991446895152778,0.5731665164641665,0.600925212577331,0.6296270002437475,0.5732078032529243,0.6209312529175346,0.6222813210704552,0.6322316407532977,0.6227499341892478,0.5540052891691513,0.5730623774079823,0.5843718356755213,0.5927123957294523,0.6269155320282409,0.6598535432689537,0.5927489783638193,0.6899236143528162,0.5953525530980573,0.6082094205016824,0.609103847611983,0.5936729339017844,0.6225981854548938,0.5868427635493109,0.596389986696184,0.5870395085642744,0.5397374608183546,0.7300684448718067,0.597558240658004,0.754264373668368,0.6791147430691146,0.7072853886107612,0.6354298484456657,0.7071504337952363,0.5960208997453205,0.5983211225424637,0.6308400618805602,0.6322316407532977,0.6920602346769057,0.6315539556208948,0.7155580136137101,0.6254779783088162,0.2995723447576391,0.608434308444476,0.6902461811382347,0.6207963027036711,0.6319645929223348,0.6220426083921555,0.45318032324054547,0.5605589301994165,0.8344768710705213,0.8325454150566611,0.6396802398001754,0.630729674276921,0.9999999999999984,0.650499948616588,0.5790146478083318,0.5075152180931002,0.4429230952569713,0.5861862919110725,0.5916860531486396,0.4266941903376846,0.5906971109825039,0.659670247293931,0.7999740412851677,0.6578118320618881,0.6360650553039006,0.4200412794412907,0.6311662696226098,0.5110388579019355,0.6123944266977486,0.9215810370945677,0.583323988861389,0.6742821773237473,0.3607395526829113,0.5677537515017604,0.32479917717646,0.369857053795809,0.45228825554410296,0.4784743764693455,0.22237479499833035,0.35759212501413923,0.10482848367219183,0.2567762955065478,0.20965696734438366,0.20965696734438366,0.2594372608313854
Psoriasis,0.8361286450726988,0.8000195615761743,0.8524263197664854,0.7399500264657506,0.7059312080025152,0.7626299404054148,0.8860698083902284,0.7637007701952103,0.7944444444444426,0.7162544640561641,0.7509429698155166,0.86287148878944,0.740725582570489,0.8478556363176777,0.7776305162853091,0.8825506815596869,0.8172802578476648,0.7290999354458587,0.7838367176906186,0.7727139410764485,0.7766693886288046,0.8628810800969385,0.8076389674566118,0.7610194341477627,0.8418848219774123,0.7855844048495747,0.7548398491282639,0.8037296239477674,0.798198729716612,0.856118606327628,0.7706663050064648,0.7907918069613443,0.7892800282301368,0.7599449584471777,0.8466441916327958,0.8416012612436057,0.8185219688607188,0.8345724811256143,0.8480087110085387,0.857071729202512,0.8200666822252182,0.8265622349255558,0.853370821063013,0.8819171036881979,0.8697600919718653,0.847058895195504,0.8432740427115696,0.8829762504300628,0.9029020254216696,0.3666666666666667,0.8431767132084276,0.8389305915996976,0.866025403784437,0.8703191775078353,0.6492321213694222,0.4990361079491518,0.6549190170692248,0.7668115805072314,0.7826237921249264,0.8018539124863674,0.8212238441195809,0.650499948616588,1.0000000000000024,0.7591624882828566,0.522812904711938,0.6377042156569664,0.8083596836503294,0.8295430024539718,0.5292934112111309,0.8106293851076446,0.8018539124863674,0.7824854404823979,0.8258966419340211,0.5902918298980973,0.327165152540788,0.8534859274986485,0.6021662284341988,0.816536604288989,0.6302708777266679,0.6859705209085554,0.7795794428691059,0.35590260840104376,0.6432242017658962,0.316227766016838,0.42453490440418584,0.4163331998932264,0.4472135954999579,0.20207259421636903,0.3829708431025352,0.21773242158072698,0.20000000000000007,0.16329931618554522,0.16329931618554522,0.23094010767585033
Retinal Degeneration,0.7185685224287722,0.6875363948641204,0.7174291149957052,0.6444022325288261,0.5942836351629318,0.6522936642371788,0.732155765394275,0.6443223628060478,0.6952725759026177,0.6194940428432528,0.6320991755806253,0.7208969191103229,0.6349391307502401,0.7270460990140456,0.6605683332550741,0.7571021739356575,0.7416614694884933,0.626314366280001,0.6750880531254374,0.6504246856909424,0.6735928396548744,0.7541641122019264,0.7322909950084946,0.6349391307502401,0.7203141906898415,0.6642915722619159,0.6397612635199762,0.6859281203928269,0.6765098960438795,0.7222479235402051,0.6531749080451991,0.6733711493014488,0.6873623813640818,0.6927435689894235,0.726609267143177,0.747601926117004,0.7367980631370271,0.7090291973818607,0.732780107636972,0.7281439227849117,0.7244998406100536,0.7085170531485787,0.7096703187107946,0.7457506740168653,0.7643126708302828,0.7279619736958711,0.7368431672393692,0.720169471580552,0.7616646366121516,0.3570318633013437,0.7286046884200482,0.6994096365774016,0.7160390103945307,0.7319218980864254,0.6227370107667112,0.5214784140753251,0.5564760532145032,0.6587095756740959,0.6218706970438524,0.7197414361955891,0.6861613414861172,0.5790146478083318,0.7591624882828566,0.9999999999999981,0.474439683881946,0.577550758923485,0.7173059633352562,0.7274431533274154,0.5412491971120347,0.7163466635455794,0.7460734399588423,0.7025149764519817,0.7328675567819372,0.5823437934633723,0.3688685811123342,0.7082373153261807,0.5408375880152648,0.6471683341874879,0.5526973687772911,0.6227461378599889,0.7216655961493798,0.33791088247640927,0.6345634527390709,0.3327678819790698,0.46155532046716635,0.4513488404213243,0.47060485181697004,0.1952833664712358,0.33365418559101523,0.1534291029830539,0.18791150700070727,0.1841149235796647,0.1841149235796647,0.22783059421644175
Retinoblastoma,0.4361695799101822,0.4280339936694649,0.470767056644389,0.40019526483955314,0.36906994538260324,0.4124614907210138,0.47594047633771874,0.4074210387719414,0.42505114204222544,0.3847264488350298,0.40335891300231913,0.4749468497425375,0.3978707809090262,0.4682428183094706,0.41769376953263637,0.47706645095140915,0.4956603794525093,0.38896209701605805,0.4268749491621902,0.4150528973071084,0.4259294885348274,0.48618161736940707,0.4321105998989006,0.3978707809090262,0.44540170522120376,0.4278267339539623,0.4082482904638632,0.4377085617699627,0.43169854802122815,0.4694998482714154,0.4168078856731508,0.4336742954054489,0.4268749491621902,0.49483221315656817,0.4954886295727972,0.46341463414634176,0.4545324114471421,0.43842370127827013,0.4617405910498277,0.46178786701220886,0.4448172973957765,0.4439767838698154,0.4630547771212906,0.4940117600296766,0.5015313971540455,0.4645314560761313,0.5376518923636747,0.4671412494260721,0.496980695470426,0.4144248634911699,0.44733752888061024,0.46331380927388083,0.5107458080961652,0.5048637024325335,0.4633603902513299,0.34921514788478913,0.472025607385538,0.5587442366156629,0.541752651086591,0.5062798539006187,0.5189182599442234,0.5075152180931002,0.522812904711938,0.474439683881946,1.0000000000000007,0.4599080275908033,0.47244203423513925,0.4995141174687807,0.44733752888061035,0.48890120703870477,0.5211704378388722,0.5127526755838703,0.526572466294343,0.4637247571636693,0.40491559560777063,0.4309768998219194,0.5075647261379694,0.44844169317313987,0.5357947127473524,0.47711872361369767,0.5022737166378786,0.3941159001450103,0.5190388524734346,0.4032389192727559,0.377009613867732,0.4594229188737667,0.48472605623537074,0.11043152607484653,0.7325198740332297,0.10411584125907071,0.382546027838003,0.2342606428329091,0.2342606428329091,0.4417261042993862
Choriocarcinoma,0.5409657734587321,0.535149489886538,0.5742209763929992,0.4881406047441663,0.4501753073070196,0.5031024082580213,0.5710143801472369,0.49695428638159045,0.5314201797141382,0.46927242247781326,0.4919994838040916,0.574333359576055,0.48530530135290667,0.5711420213538395,0.5011323069984055,0.5916887227286358,0.5418136629695891,0.4744388800704563,0.5036117277360574,0.5062632921794781,0.5195300803849365,0.5978838245547456,0.5313897705472089,0.48530530135290667,0.552416053440599,0.5218442570072307,0.497963331656857,0.5338976764998723,0.5265669257299851,0.563287171754838,0.5084039498973104,0.5289768556009503,0.5206833117271101,0.7733299526633334,0.5548363089542484,0.6098780365878036,0.6314212622786132,0.5437614808292657,0.5629741474618382,0.5773502691896261,0.5758061932191831,0.5415433784741814,0.5789342235218394,0.5926955847701998,0.6117459675668946,0.557326293177019,0.672199264989075,0.5793788447197357,0.6213501020898675,0.2874896054191242,0.5694174344056108,0.5651298326479425,0.6450671905529443,0.6264515118377235,0.5166361903008805,0.3626456117321166,0.5060554887870523,0.5038865341962038,0.5259651549887074,0.5493526877688572,0.6093967160092131,0.4429230952569713,0.6377042156569664,0.577550758923485,0.4599080275908033,1.0000000000000007,0.6220674416129365,0.6504136103282412,0.5211617196254735,0.5955022676864226,0.5493526877688572,0.511264614842031,0.5396288629695271,0.47935521355778277,0.45267873021259264,0.5353490891506076,0.4481290797651361,0.5197791485114215,0.48044480364152803,0.5587987562271125,0.5790685773616372,0.3818577720399304,0.4885677639897413,0.36364878269900736,0.4755170343654738,0.451981764856643,0.44414835310157513,0.18107149208503706,0.4367608723460913,0.08535791995526398,0.15681251204679503,0.19205531989934396,0.19205531989934396,0.2716072381275556
Hepatitis C,0.7221075716046442,0.7474526379707204,0.7413671529732149,0.6817945071647334,0.6287677132370127,0.7026919194141628,0.7495142893861108,0.6941047302231992,0.7422438453270781,0.6554409874936425,0.6871842709362775,0.7527091982468194,0.6778343894045653,0.7642062186116905,0.7056260336821301,0.7826349082413047,0.7385386704838812,0.6626570690363994,0.721136150995526,0.7071067811865476,0.7256367359542715,0.8035578771753519,0.7482304590904708,0.6778343894045653,0.7373919653270697,0.7227440373862885,0.6955140813803651,0.6955728330013914,0.6736614206721834,0.7931440206082259,0.7041294762525798,0.6767445554101726,0.6661342411738336,0.7352100792311448,0.7590179758256249,0.7659287524721182,0.7485178779202329,0.7324379587019025,0.7574925974922023,0.7725130519830891,0.776416867238602,0.7563830938191195,0.7814274546823817,0.7638281045820056,0.7898150450141607,0.7315472869160634,0.7731890782742136,0.7522909482281195,0.787629060040035,0.33681653485430396,0.8084553645033211,0.7495287210700585,0.8183572009846064,0.8249508914562823,0.6636317870438417,0.5056173713759857,0.6287278107452714,0.6969320524371708,0.7029350233548082,0.7691531958299731,0.8973093118230226,0.5861862919110725,0.8083596836503294,0.7173059633352562,0.47244203423513925,0.6220674416129365,0.999999999999999,0.8451102580469126,0.525150493181643,0.8937128672429612,0.8041147047313355,0.7483633082291565,0.7984671294078444,0.639064442247054,0.38892223413129884,0.7665817937253514,0.5958540230683373,0.6716734057173421,0.5896823695985475,0.7001400420140048,0.7462664903107563,0.3785491051807825,0.6544591517107522,0.3076976944152481,0.47663458475373666,0.4494484158103871,0.4686233489032047,0.1944611170656493,0.37133747487219954,0.18333969940564226,0.22454435656953597,0.18333969940564226,0.18333969940564226,0.22687130324325755
Lymphadenitis,0.741030626785665,0.7219198762894647,0.7677112288962878,0.664384113295914,0.6127114185259049,0.6847478864880074,0.7691555461942864,0.6763799808853823,0.7232898092384169,0.6387035605561857,0.6696362433535817,0.7509776736804926,0.6605251216217571,0.756715552834837,0.6872976671162914,0.8031441012446848,0.7655477856157534,0.6457353712951607,0.7024049150597536,0.6890500097717034,0.7071067811865459,0.8014953062253634,0.7353025611673939,0.6605251216217571,0.7498363205363385,0.7039710372159771,0.6777533426667379,0.7138005370428466,0.6976572680885751,0.7656447077080427,0.6858399821940538,0.6944788585376473,0.6898619701479722,0.726532916036385,0.7497902131834644,0.7786543595836892,0.7605277459937916,0.7380888109513494,0.7559481688679803,0.7718949722934124,0.7474061074344026,0.7305452703997694,0.7809857449611607,0.7838444594025193,0.7884075122310209,0.7507177127946836,0.7772578680916168,0.7720049682512952,0.800785152963996,0.3072381490570274,0.7729135878739581,0.7351362695134872,0.8231727552317036,0.8219116388924447,0.6363652550843729,0.4767969168332273,0.6233325040997821,0.6899531855351411,0.7127680885692029,0.7803396747859559,0.7941047417379512,0.5916860531486396,0.8295430024539718,0.7274431533274154,0.4995141174687807,0.6504136103282412,0.8451102580469126,1.0000000000000009,0.5389122264075292,0.7909219443939426,0.7713702532366921,0.7262366639102749,0.7841485780083312,0.5829434010687126,0.37694105963471913,0.7630702005377339,0.6232275753041329,0.7079038669072469,0.5950495945187544,0.6158463695989179,0.7469134365999083,0.34530586942012026,0.6716094588513167,0.34005031729008217,0.4192499514832848,0.40587919009270046,0.42937836660795375,0.1662975263094348,0.4211809623631152,0.18814417367671943,0.23042861179277058,0.18814417367671946,0.18814417367671946,0.23281653683320874
Retinitis Pigmentosa,0.4750168687962833,0.4545027722171248,0.4876862083736195,0.4145780987944247,0.38233414965623386,0.42728516719853965,0.49304555839388103,0.42206356372217463,0.45133546692422044,0.3985533406496049,0.4178554470186722,0.4928548853289816,0.41217007397938255,0.4740469034801052,0.4327054917067634,0.5077481095754748,0.4661962595713209,0.4029412160802565,0.44221663871405364,0.42996970774675786,0.44123719866612027,0.5063658216472748,0.4484034798379164,0.41217007397938255,0.4740469034801052,0.44320263021395956,0.4229205464598355,0.4534396063816155,0.44721359549995804,0.46426557269965135,0.43178776958837267,0.44926035033744244,0.44221663871405364,0.5672273623252055,0.5016304391097899,0.5061977300491116,0.4875149494180868,0.46662012194145647,0.48000783692661864,0.49034391856119247,0.4745838454408475,0.4599331055038995,0.46933966408105804,0.5117663157191586,0.4959400140039521,0.481226503185788,0.5189992961076823,0.497184586817596,0.5037260475249629,0.30772872744833196,0.46590909090909066,0.4690567971096917,0.5196767461167999,0.5268633697738319,0.4651765735269334,0.3820465887291705,0.4906997460629473,0.48542390097353444,0.426623458986465,0.5462115958472653,0.5144538430201885,0.4266941903376846,0.5292934112111309,0.5412491971120347,0.44733752888061035,0.5211617196254735,0.525150493181643,0.5389122264075292,0.9999999999999994,0.5663278844691235,0.5174636171184619,0.4949639004066848,0.5365433699886596,0.4670993664969138,0.4619348854371559,0.4916660830178169,0.43342255783053507,0.46273811137056226,0.42023031949290307,0.4770149788458323,0.5303030303030302,0.4496144015129484,0.5010319928420139,0.4670993664969138,0.4199193832168906,0.5026155365907204,0.5229577884350215,0.21320071635561041,0.41783582524659624,0.15075567228888181,0.2461829819586655,0.30151134457776363,0.30151134457776363,0.3731012536223182
Teratoma,0.7429946336556041,0.759935752164512,0.7628113010968598,0.6875909030811874,0.6392686851608201,0.7029044663371252,0.751249419705422,0.7000057836660992,0.7424683557292242,0.6663874264765703,0.6873921271791924,0.7684230530373924,0.6891548178271443,0.7652618299962447,0.7234903578295551,0.7986491662786281,0.7861044872665875,0.6628575064074761,0.739393144559932,0.7189160842090344,0.719906581943561,0.8133450690465178,0.7609865166143855,0.6891548178271443,0.7456397317912127,0.7470178808339953,0.6957244571848858,0.7092446949982603,0.6874458656373009,0.8001075196564217,0.7103114618822908,0.6845342620813827,0.6857275130999368,0.7350603549982806,0.7890265358348204,0.8031948401350171,0.7375635565834304,0.7339579691768029,0.7662117590915152,0.773580137741527,0.7910737973217113,0.7752170911825551,0.795592252958155,0.7659727708700148,0.8196662496017499,0.7462185372015065,0.8313843876330629,0.7614537180327403,0.8111875963398937,0.3651483716701109,0.8090398349558912,0.7507343699610647,0.8063808033429383,0.8283525450744393,0.6368938709211308,0.5199999999999996,0.6550428085866455,0.7440000000000004,0.6858571279792909,0.8101627221513197,0.8594446819256716,0.5906971109825039,0.8106293851076446,0.7163466635455794,0.48890120703870477,0.5955022676864226,0.8937128672429612,0.7909219443939426,0.5663278844691235,1.0000000000000007,0.8357468081139929,0.7460552427245921,0.8293307384175553,0.6119912853410028,0.3583914681524164,0.7778758956870357,0.5590169943749477,0.6996357595766767,0.5753559617824605,0.7319250547113995,0.7101571884612803,0.3693522067506555,0.6165397084707622,0.3233161507461904,0.44844559121019595,0.45607017003965505,0.4898979485566355,0.18973665961010272,0.4004542874831487,0.14907119849998599,0.21908902300206648,0.17888543819998318,0.17888543819998318,0.22135943621178655
